,AC(mk),AC(mk_all),AC(test),size,F1(mk),F1(mk_all),F1(test),faverage,importance_uniformity,feature_importance,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
307,0.992,0.992,0.912,37,0.994,0.994,0.93,4.315789473684211,0.444,,0.0,0.04859722987434721,0.012013684261253958,0.0,0.0,0.0,0.0,0.03425444760339142,0.0,0.0,0.0,0.006330443053488867,0.0,0.020166606367021753,0.0031898426396303574,0.0,0.013704210797308157,0.0,0.0,0.010358906814800282,0.0,0.03400412518598153,0.7403834656522393,0.0,0.023229120573228193,0.0,0.008396460119997588,0.04537145705731136,0.0,0.0
308,0.972,0.972,0.895,13,0.978,0.978,0.913,2.857142857142857,0.379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020377921292378077,0.0,0.0,0.028928484016455043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766777441872239,0.06499284003715228,0.0,0.0,0.0,0.10902301046679064,0.0,0.0
309,0.992,0.992,0.924,27,0.994,0.994,0.938,3.857142857142857,0.423,,0.006888303661471319,0.01869885947400438,0.0,0.0,0.0,0.01890272539767705,0.0,0.016285308537056262,0.0,0.0,0.0,0.0,0.013425518220141689,0.0,0.004712994092541289,0.0,0.031083902954780123,0.0,0.0,0.008133501191327974,0.0,0.024328701658824784,0.7537267970950787,0.0,0.0,0.0,0.03407002133291259,0.06974336638418387,0.0,0.0
310,1.0,1.0,0.901,33,1.0,1.0,0.92,4.0,0.342,,0.020088049865157165,0.0,0.0,0.0,0.0,0.0,0.016535001561263668,0.011362895905314713,0.0,0.0,0.0,0.007281553398058343,0.0,0.00864553314121049,0.004769029567476493,0.0,0.0,0.0,0.0,0.007823617133643797,0.0,0.044887852984601684,0.8058569585704567,0.0,2.1004219384800534e-17,0.0,0.0,0.07274950787281692,0.0,0.0
311,0.997,0.997,0.936,37,0.998,0.998,0.95,4.2631578947368425,0.475,,0.007330532456789647,0.03107180424071346,0.0,0.0,0.0,0.0,0.0,0.05430596583819407,0.010117853843207037,0.0,0.01681837809992532,0.0,0.0,0.015895149521607994,0.0037333732034052066,0.0,0.0,0.03716722995300653,0.0,0.017435886468112356,0.0,0.01349884628457374,0.7181623634178171,0.02302302907283146,0.0,0.0,0.00794325911639865,0.0434963284834174,0.0,0.0
312,0.98,0.98,0.936,15,0.984,0.984,0.949,3.25,0.37,,0.014245915872542902,0.0,0.0,0.0,0.0,0.0,0.0,0.036633176492561134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008924125630293456,0.7863481038886685,0.027216942434910324,0.0,0.0,0.0851618695045265,0.041469866176497096,0.0,0.0
313,1.0,1.0,0.942,35,1.0,1.0,0.953,4.166666666666667,0.484,,0.0,0.05595218975570309,0.0,0.0,0.0,0.0,0.0,0.0729862999155815,0.010050251256281381,0.0,0.01540647652949654,0.0,0.0,0.0012819400576156278,0.0,0.0,0.0,0.014445173998686967,0.0,0.0,0.0,0.0227821771384306,0.7093723778363877,0.03990990520309114,0.04210259420650849,0.0,0.015710614102216885,0.0,0.0,0.0
314,0.997,0.997,0.953,37,0.998,0.998,0.963,4.7368421052631575,0.48,,0.0,0.025412863391718044,0.005085951171125634,0.0,0.007052991519540158,3.416538278822553e-17,0.0,0.043694264621549246,0.0,0.0,0.0,0.0,0.0,0.018585107624161747,0.002693919494279365,0.0,0.0,0.034833417007595235,0.0,0.010672452896878917,0.0,0.036787527624235546,0.7130641729713337,0.0050859511711257134,0.008078337341447204,0.00720681340038059,0.007465468895023594,0.07428076086960517,0.0,0.0
315,0.99,0.99,0.942,27,0.992,0.992,0.953,3.857142857142857,0.451,,0.0,0.0113118816990463,0.0,0.0,0.0,0.0,0.0,0.06328878058198079,0.0,0.0,0.0,0.01842072375785166,0.0,0.01638966887393311,0.004737662895855441,0.0,0.0,0.0,0.010442986263441022,0.008197623188273814,0.04038804534537606,0.037246037585625495,0.7343662703541634,0.0,0.0,0.0,0.0161701678597217,0.03904015159473142,0.0,0.0
316,1.0,1.0,0.901,33,1.0,1.0,0.919,4.176470588235294,0.467,,0.0,0.0,0.0,0.013131861397580083,0.006172839506172731,0.0,0.0,0.07693704961665314,0.0,0.0,0.002938608750688298,0.012292118582791185,0.0,0.02044173746855562,0.005025125628140766,0.0,0.02587322121604159,0.0,0.0,0.0,0.0,0.056413975173413164,0.7218737507794324,2.2504520769429127e-17,0.0,0.0,0.028073750501599395,0.030825961378931628,0.0,0.0
317,0.99,0.99,0.953,23,0.992,0.992,0.963,3.3333333333333335,0.454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013576791724973317,0.007379369676391245,0.0,0.03444738588028627,0.0,0.0,0.00830192801335904,0.0,0.0,0.008222775443237984,0.11605881352612167,0.07082959568783449,0.0,0.0,0.0,0.0,0.0,0.7252331262401307,0.015950213807665314,0.0
318,0.987,0.987,0.924,25,0.99,0.99,0.938,3.923076923076923,0.452,,0.015784416031162898,0.0028071044336958626,0.0052809329548970056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013504551512927537,0.0,0.016068941160279376,0.0,0.0,0.0,0.0,0.0,0.0,0.008143582494790294,0.13657284925041763,0.05369070426386013,0.0,0.0,0.0,0.0,0.023159453558671713,0.7249874643392975,0.0,0.0
319,0.97,0.97,0.918,15,0.975,0.975,0.934,3.0,0.394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880414744013443,0.0,0.0,0.016469123539330503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04159466204118693,0.769761909293411,0.0,0.061812739599573285,0.0,0.007764241704827441,0.01455584942032652,0.0,0.0
320,1.0,1.0,0.906,31,1.0,1.0,0.924,4.25,0.428,,0.0076238881829732135,0.034007645184311625,4.440892098500684e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215702994675057,0.0,0.0,0.0,0.004767725805908037,0.0,0.022048905479061638,0.0,0.0,0.008645533141210488,0.0,0.0,0.748951559605154,0.050564737121591416,0.0722407305908238,0.037933571894290634,0.0,0.0,0.0,0.0
321,0.962,0.962,0.924,13,0.969,0.969,0.938,2.857142857142857,0.372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10910869286938694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05601305375370144,0.024276215544451352,0.7819008396523714,0.0,0.0,0.0,0.0,0.028701198180088826,0.0,0.0
322,0.995,0.995,0.953,35,0.996,0.996,0.963,4.277777777777778,0.458,,0.0,0.0,0.013086745353954838,0.0,0.0,0.0,0.0,0.06485315320386495,0.0,0.0,0.02075362556932621,0.0,0.0,0.007914413464015134,0.0,0.012859390879585644,0.0,0.0,0.0,0.007844674645684254,0.0,0.0211632778693314,0.7295480787405347,0.03224874666365278,0.049111468849036354,2.1247982085591253e-17,0.02312468846370992,0.017491736297303915,0.0,0.0
323,0.972,0.972,0.901,15,0.978,0.978,0.918,3.0,0.374,,0.0,0.01865241011425273,0.0,0.0,0.0,0.0,0.03553788056391852,0.0,0.0,0.0,0.01770057242040453,0.0,0.0,0.01643208590006605,0.019915007212922747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11001947446307601,0.0,0.0,0.0,0.7817425693253593,0.0,0.0
324,0.965,0.965,0.942,15,0.972,0.972,0.954,2.75,0.3,,0.0,0.016253036990752607,0.0,0.0,0.007867216619978084,0.0,0.0,0.05639701260036172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392172845935166,0.0,0.0,0.0,0.0,0.832194505336121,0.0,0.0,0.0,0.0,0.04807094385926985,0.0,0.0
325,0.975,0.975,0.936,15,0.98,0.98,0.948,3.0,0.424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74768897031464,0.0,0.0,0.007989403864331746,0.0,0.0,0.027743149722691703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05247748106625951,0.06861121959284562,0.0954897754392315,0.0,0.0,0.0,0.0,0.0,0.0
326,1.0,1.0,0.942,29,1.0,1.0,0.952,3.8666666666666667,0.445,,0.0,0.021838498348756154,0.0,0.0,0.0,0.0,0.0,0.7348671656968108,0.0,0.0,0.0,0.0,0.006172839506172926,0.020069174358680896,0.006172839506172732,0.0,0.0,0.014445173998686969,0.0,0.007962588473205308,0.09581758390545297,0.03562922640754177,0.05702490979851955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,1.0,1.0,0.947,41,1.0,1.0,0.959,4.857142857142857,0.487,,0.006681514476614783,0.0,0.0,0.0,0.007376185458377337,0.0,0.0,0.04608376905320876,0.02041246527626997,0.0,0.012488901973508505,0.0,0.0,0.012453789746026992,0.011284130850766228,0.0,0.0,0.0,0.0,0.017319388340263055,0.0,0.01180610941229207,0.7060495621588465,0.02850294026249111,0.0,0.0,0.02303240782740732,0.09650883516392728,0.0,0.0
328,1.0,1.0,0.936,27,1.0,1.0,0.949,3.642857142857143,0.427,,0.0,0.025792207658221943,0.0,0.0,0.0,0.0,0.0,0.7472435699739723,0.0,0.0,0.0,0.0,0.0,0.0,0.010686222913031935,0.0,0.0,0.0,0.007448789571694678,0.009501187648456177,0.06612874557260635,0.05862570658717777,0.0,0.07457357007483884,0.0,0.0,0.0,0.0,0.0,0.0
329,1.0,1.0,0.942,35,1.0,1.0,0.953,4.166666666666667,0.484,,0.01300946960513029,0.05394600952645869,0.0,0.0,0.0,0.0,0.007552870090634513,0.07096693999210484,0.0,0.0,0.007820949865300894,0.0,0.0,0.0,0.010544815465729449,0.0,0.0,0.022578489826626455,0.0,0.0,0.0,0.05332045076846768,0.7091697440464967,0.013207724247085849,0.0,0.0,0.0,0.037882536565964804,0.0,0.0
330,1.0,1.0,0.936,27,1.0,1.0,0.95,3.857142857142857,0.479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058820797144654,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010227,0.0074487895716946655,0.0,0.0276749576227215,0.0,0.0033090688898662055,0.0,0.08100966567343666,0.7084842704003254,0.0,0.005025125628140767,0.0,0.002527744462493724,0.07383115967886429,0.0,0.0
331,0.96,0.96,0.889,15,0.968,0.968,0.91,3.0,0.3,,0.0,0.0,0.0,0.0,0.007919502032595256,0.0,0.0,0.024102172592906253,0.0,0.013138133429797583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07560461326566996,0.8315871687496198,0.0,0.0,0.0,0.0,0.04764840992941117,0.0,0.0
332,0.957,0.957,0.959,15,0.965,0.965,0.967,3.0,0.369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06681153563035548,0.0,0.0,0.0,0.0,0.0,0.00894838837009579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08830092874230094,0.7852066586815124,0.0,0.0,0.0,0.0,0.05073248857573547,0.0,0.0
333,0.997,0.997,0.953,33,0.998,0.998,0.963,4.0,0.449,,0.0,0.0,0.0,0.0,0.006739783498213166,0.010137898796307086,0.0,0.021820547643484275,0.0,0.0,0.0,0.0,0.0,0.015574153853711328,0.0,0.0,0.007513749945866435,0.03295159256563581,0.0,0.0080307983221327,0.0,0.06787903416804272,0.7338188629608979,0.020400689960959166,0.0,0.07115508759483946,0.003977800689909776,0.0,0.0,0.0
334,1.0,1.0,0.942,41,1.0,1.0,0.953,4.476190476190476,0.468,,0.0,0.031700604226412715,0.0,0.0,0.0,0.0,0.015075376884422318,0.05604841399379937,0.0,0.009501187648456182,0.0,0.007552870090634505,0.0,0.0,4.4408920985006856e-18,0.0,0.007962881685372044,2.2504520769429146e-17,0.0,0.01234567901234545,0.0388492029338923,0.0015650059751773937,0.7226196417132642,0.008185763532313154,0.054741253701428655,0.0,0.02083823638732626,0.013013882215155394,0.0,0.0
335,1.0,1.0,0.942,33,1.0,1.0,0.955,4.294117647058823,0.458,,3.3756781154143686e-17,0.025711317893590595,0.0,0.0,0.0,0.010050251256281378,0.007891028351531122,0.023912746280769382,0.0,0.006681514476614784,0.015861473525289355,0.007696254489481807,0.0,0.015428689775192909,0.0,0.0,0.0,0.0,0.0,0.007819585750685155,0.1407290158054678,0.0,1.0658141036401639e-17,0.0,0.0,0.0,0.0,0.7209270561126747,0.017291066282420872,0.0
336,1.0,1.0,0.918,37,1.0,1.0,0.934,4.0,0.413,,0.0,0.03515828164075137,0.0,0.05947101083195032,0.0,0.008645533141210448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00456360363040635,0.007281553398057668,0.0,0.002481926196380904,0.0,0.0,0.015075376884422296,0.007644181048909085,0.026772161994074794,0.7590577383147935,0.0,0.06604075689643882,3.0642155479654736e-17,0.007807876022604561,0.0,0.0,0.0
337,1.0,1.0,0.924,29,1.0,1.0,0.938,4.333333333333333,0.387,,0.0,0.03959624020290512,0.006172839506172926,0.0,9.001808307771657e-18,0.0,0.0,0.05221621166876375,0.0,0.0,0.013413258947118447,0.00864553314121049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01368523949169128,0.7779056034247293,0.01507537688442231,0.0142579431072934,0.0,0.00841243326712135,0.05061932035857165,0.0,0.0
338,1.0,1.0,0.924,31,1.0,1.0,0.938,3.9375,0.515,,0.0,0.0,0.0,0.007326007326007366,0.0,0.0,0.0,0.08485152092788618,0.0,0.0,0.016156987135228396,0.0,0.0,0.0,0.0,0.010050251256281376,0.0,0.0,0.0,0.021899270158564375,0.0,0.05877841340451919,0.6845024473204329,0.038148154019308406,0.0,0.0,0.0,0.050091082264794314,0.028195866186977656,0.0
339,1.0,1.0,0.924,31,1.0,1.0,0.938,4.4375,0.478,,0.0,0.018791694071220666,0.0,0.0,0.0,0.0,0.0,0.04788599672939013,0.0,0.0,0.025012040659230256,0.0,0.0,0.0,0.0,0.0,0.0,0.030318465158020218,0.010642826734780895,0.00781679420258917,0.0,0.04936634426716054,0.7128903067422298,0.0012813672087580274,0.0,0.00668151447661478,0.007889330759238793,0.08142331899076698,0.0,0.0
340,1.0,1.0,0.953,31,1.0,1.0,0.963,4.25,0.453,,0.0,0.02171552660152035,0.0,0.0,0.005025125628140763,0.0,0.007076932320263241,0.011714589989350523,0.0,0.0,0.0,0.02284250281195194,0.0026503129683505496,0.01729439012284404,0.0033090688898664974,0.008962101739973,0.0,0.0,0.0,0.01010101010101022,0.7295377910135655,0.04226761787429636,0.0,0.0,0.0,0.0,0.009712008754456785,0.10779102118441009,0.0,0.0
341,0.99,0.99,0.912,21,0.992,0.992,0.933,3.0,0.344,,0.0,0.0,0.0,0.05182695859282854,0.00795343986195133,0.0,0.0,0.0,0.0,0.0,0.013430034510522455,0.0,0.0,0.02338311463726065,0.0,0.0,0.0,0.0,0.0,0.008206889585291609,0.0,0.013776810362210129,0.804845601197264,0.0,0.013627569877212989,0.0,0.0,0.0629495813754583,0.0,0.0
342,1.0,1.0,0.93,41,1.0,1.0,0.943,4.857142857142857,0.47,,0.0,0.0017897489670326886,0.0,0.0,0.006753281554573058,0.0,0.0075528700906345395,0.02928439483884165,0.008645533141210478,0.0,0.012842035158355854,0.0,0.0061728395061729216,0.0,0.0,0.0,0.0,0.038988421998203925,0.006172839506172896,0.007888461973390994,0.0,0.06146740247113303,0.7192228317209991,2.1004219384800522e-17,0.01673163777440514,0.0,0.0,0.07648770129887372,0.0,0.0
343,1.0,1.0,0.971,31,1.0,1.0,0.977,3.9375,0.491,,0.0,0.017073450643147185,0.0,0.0,0.0,0.0,0.007326007326007424,0.07772402241085845,0.014445173998686996,0.0,0.0,0.0,0.0,0.005878528465707974,0.002863354163207263,0.0,0.0,0.03950302366807938,0.0,0.010544815465729492,0.0,0.05273789164412032,0.702558350640081,0.0,0.0,0.0,0.0,0.06253156172049196,0.006813819853882729,0.0
344,1.0,1.0,0.901,31,1.0,1.0,0.918,4.25,0.43,,0.0,0.0,0.006172839506172724,0.0,0.0,0.009501187648456167,0.0,0.057321587029014354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007750993345291526,0.024691358024691586,0.0392517893388357,0.7483364792379599,0.0029189815373631516,0.019338593806718343,0.0,0.024001024622772073,0.0,0.06071516590272445,0.0
345,1.0,1.0,0.953,31,1.0,1.0,0.963,4.1875,0.474,,0.0,0.01234567901234584,0.0,0.0,0.0,0.0,0.0,0.03880531800781805,0.0,0.0,0.0,0.0,0.0,0.013083744519093497,0.010101010101010234,0.0,0.0,0.02066374452097711,0.025659071581478742,0.0031050046221152558,0.0,0.068570901705428,0.7155666796551952,0.0,0.0,0.0,0.0,0.08025284430020431,0.0,0.011846001974333808
346,1.0,1.0,0.936,39,1.0,1.0,0.949,4.6,0.491,,0.006172839506172924,0.0,0.006968641114982671,0.0,0.0,0.0,0.0017906150280576954,0.09131262749315566,0.0,0.0,0.0,0.0,0.0,0.005878528465708268,0.0,0.0073260073260073685,0.0,0.0,0.0,0.020094788014285873,0.0,0.04375188695726704,0.7028884649101167,0.04018801914471511,0.051668169108954734,0.0,0.007819585750685669,0.0,0.0,0.01413982717989023
347,1.0,1.0,0.942,35,1.0,1.0,0.955,4.333333333333333,0.472,,0.0,0.0422036601725806,0.0,0.0,0.006172839506172731,0.0,0.0,0.7182208490612008,0.0,0.0,0.0,0.0,0.0,0.01966453586833547,0.0031104278954900023,0.0,0.0,0.013685239491691271,0.0,0.018065020071220923,0.03346990266689879,0.019678298595237276,0.0,0.056831723077388256,0.0,0.0,0.06889750359378381,0.0,0.0,0.0
348,1.0,1.0,0.912,33,1.0,1.0,0.928,4.294117647058823,0.462,,0.0073384032774895715,0.015075376884422296,0.0,0.0,0.0,0.0,0.0,0.0,0.007326007326007412,0.0,0.0,0.0,0.0,0.050517235753523744,0.009483749775644933,0.0,0.010886469673406021,0.0,0.0,0.010101010101010225,0.0,0.0,0.7267533827726868,0.042307147739460094,0.04466840327532681,0.0,0.0085830189609319,0.051073810436851205,0.0,0.01588598402323915
349,1.0,1.0,0.918,31,1.0,1.0,0.935,4.1875,0.418,,0.0,0.0,0.0,0.0,0.0,0.0073761854583773235,0.0,0.0,0.00775826868109442,0.0,0.0008069889372434816,0.007303166118747282,0.0,0.0,0.0,0.0,0.020736264340819217,0.0,0.0,0.0,0.0,0.04252329336500879,0.7571706208223745,0.0269032003444291,0.02593659942363149,0.007153075822603812,0.06060759511131602,0.03572474157435453,0.0,0.0
350,1.0,1.0,0.942,33,1.0,1.0,0.952,4.352941176470588,0.495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025821885938669485,0.0,0.0,0.025835569808749292,0.0,0.0,0.0,2.250452076942913e-17,0.0,0.0,0.032039890090361456,0.0,0.015001659662329163,0.010544815465729464,0.08212491562516312,0.6992651525375726,0.04662447205257437,0.0,0.0,0.0,0.06274163881885109,0.0,0.0
351,1.0,1.0,0.93,27,1.0,1.0,0.945,4.0,0.48,,0.0,0.03911753800519137,0.0,0.0,0.0,0.0,0.010140751379896678,0.02958216668663353,0.01005025125628138,0.0,0.0,0.007961680367661166,0.0,0.015507501327240132,0.0,0.0,0.0,0.0,0.0,0.01489757914338937,0.705542314582496,0.0134149897929423,0.0,0.0,0.0,0.0,0.01574385151005674,0.13804137594821123,0.0,0.0
352,0.972,0.972,0.953,15,0.978,0.978,0.962,2.75,0.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018055627483967503,0.0,0.0,0.0,0.0,0.0,0.0062104190883989505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07497887976132762,0.8168666190848304,0.0,0.0,0.0,0.0,0.08388845458147562,0.0,0.0
353,0.997,0.997,0.877,25,0.998,0.998,0.9,4.0,0.462,,0.0,0.008295714683977237,0.0,0.0,0.0,0.0,0.008064142477006956,0.0,0.0,0.019679547274973647,0.0,0.0,0.012850586554180263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011519298040790224,0.03138788668211067,0.023052551307271737,0.12689974260062423,0.0,0.0,0.014751104486429441,0.7202586800096166,0.0,0.023240745883019064
354,1.0,1.0,0.936,37,1.0,1.0,0.948,4.0,0.504,,0.0,0.035467866532383485,3.996802888650613e-18,0.0,0.0,0.012711864406779684,0.0,0.05631315851193515,0.007623888182973332,0.0,0.013488445202724283,0.0,0.0,0.020100502512563068,0.0,0.0,0.0,0.04637280051230961,0.0,0.007960727079739745,0.0,0.0257523697098729,0.6941452373520133,0.0,0.0,3.600723323108661e-17,0.0,0.08006313999670558,0.0,0.0
355,1.0,1.0,0.906,31,1.0,1.0,0.925,4.0,0.436,,0.0,0.02267586292983664,0.016129032258064724,0.0,0.0,0.0,0.0,0.743781868400202,0.0,0.0,0.01285039376257031,0.0,0.0,0.007964548775375502,0.011047345328000809,0.0,0.0,0.0,0.0,0.020879190176901333,0.0,0.013413258947118334,0.0,0.07712106383731698,0.0,0.0,0.054497501051062366,0.0,0.019639934533550982,0.0
356,1.0,1.0,0.936,27,1.0,1.0,0.949,4.0,0.463,,0.0,0.00944429473622551,0.007448789571694688,0.0,0.0,0.0,0.0,0.021523542599331483,0.0,0.0,0.008385419937235572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007962881685372236,0.052336698954976626,0.03275221545343085,0.7250590371422416,0.0,0.0,0.0050251256281406914,0.0494525215126395,0.06040745257669081,0.02020202020202047,0.0
357,1.0,1.0,0.883,35,1.0,1.0,0.907,4.611111111111111,0.428,,0.007281553398058311,0.03795437745395931,0.0,0.0,0.0,0.0,0.0,0.7504816229887102,0.0,0.0,0.02546881462067628,0.0,0.0,0.0,0.0037137273828629644,0.0,0.0,0.0,0.0,0.0288432001471124,0.03674605371382932,0.0015645435910424524,0.0,0.05294420931337717,0.01301821824231103,0.0,0.030137677173726667,0.011846001974333808,0.0,0.0
358,1.0,1.0,0.936,27,1.0,1.0,0.948,3.4285714285714284,0.407,,0.021978021978022268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008185763532312856,0.003909820301055701,0.0,0.0,0.0,0.007506255212677293,0.009501187648456179,0.0,0.09235451409685803,0.7605454889649558,0.0,0.019077696497051686,0.00795937971730375,0.0,0.06898187205130642,0.0,0.0
359,1.0,1.0,0.901,29,1.0,1.0,0.919,3.933333333333333,0.438,,0.0,0.0,0.0,0.0,0.00789185776655465,0.0,0.0,0.023965770206035637,0.0,0.0,0.0,0.0,0.0,0.025501353977880867,0.007281553398058311,0.0,0.0,0.0,0.006681514476614773,0.0,0.038279194265493637,0.07061818578577755,0.7422350890891393,0.021978021978022243,0.0066815144766147775,0.0,0.0,0.04888594457980841,0.0,0.0
360,0.995,0.995,0.924,35,0.996,0.996,0.938,4.388888888888889,0.369,,2.139450234924143e-17,0.0,0.0,0.0,0.0,0.0074621331112283565,0.0,0.008038497714826471,0.0,0.0,0.005814225074860574,0.0,0.0,0.0,0.004659044177489576,0.0,0.007513243611990233,0.018216056685830307,0.0,0.008806177259504423,0.0,0.0517293609434349,0.7897560678521305,0.03119014955283794,0.001306045047787616,9.046818136250663e-18,0.013253852505924611,0.0522551464621544,0.0,0.0
361,1.0,1.0,0.942,37,1.0,1.0,0.952,4.578947368421052,0.526,,0.008645533141210486,0.03016063453096915,0.0,0.0,0.0,0.0,0.0,0.6771860204945431,0.0,0.006968641114982665,0.0,0.006172839506172729,0.0,0.019313020487027065,0.009594045134114115,0.0,0.0,0.016558045885656066,0.0,0.0,0.08666882117972376,0.035746396138558525,0.0,0.03143233146123132,0.007996990867674757,0.0,0.06355668005813642,0.0,0.0,0.0
362,1.0,1.0,0.906,31,1.0,1.0,0.925,4.3125,0.448,,0.03556771545827683,0.01930371499995132,0.0050251256281406914,0.0,0.0,0.0,0.0,0.7356369879758428,0.0,0.0,0.0,0.0,0.0,0.007964548775375805,0.0031169438912720176,0.0,0.0,0.0,0.0,0.01799528204941655,0.06477360158082003,0.06095046169573953,0.015581401485306456,0.0,0.008001185242038099,0.0,0.0,0.012145748987854423,0.0,0.013937282229965315
363,0.995,0.995,0.924,25,0.996,0.996,0.94,3.769230769230769,0.434,,0.0,0.0,0.0,0.026234171700309866,0.0,0.0,0.0,0.7384047936062023,0.0,0.0,0.0,0.0,0.0,0.008531637909264622,0.0,0.0,0.0,0.0,0.0,0.008102637571794797,0.12922674512066215,0.05243303106505845,0.0,0.029381553129679605,0.0,0.0,0.0,0.0,0.007685429897028428,0.0
364,0.985,0.985,0.936,15,0.988,0.988,0.948,3.0,0.405,,0.0,0.026637928570283968,0.0,0.0,0.0,0.0,0.0,0.7628875801234145,0.0,0.0,0.013921952083055888,0.0,0.016407481013988513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739542713976896,0.0356112345650387,0.05713839650444936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1.0,1.0,0.918,31,1.0,1.0,0.936,4.125,0.445,,0.0,0.0,0.0,0.0,2.100421938480053e-17,0.0,0.0,0.06431390186085628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013685239491691271,0.0,0.007963454534230304,0.0,0.059066964240620995,0.7356845301307475,0.05574112823443905,0.0,0.05032939990159529,0.0,0.0031143715048091527,0.0,0.010101010101010206
366,1.0,1.0,0.906,23,1.0,1.0,0.925,4.166666666666667,0.439,,0.007730786721237046,0.08476928766501521,0.0,0.0,0.0,0.0,0.018565896240122084,0.0,0.0,0.0,0.0,0.0,0.00796198792859781,0.0,0.012223071046600599,0.0,0.0,0.0,0.0,0.0,0.0,0.001850314307892567,0.740262736821263,0.03564256816179698,0.051953902192147926,0.0,0.0,0.03903944891532669,0.0,0.0
367,1.0,1.0,0.936,33,1.0,1.0,0.949,4.352941176470588,0.457,,0.01283634471606598,0.016436694052726356,0.0,0.0,0.0,0.0,0.0,0.06681859132817977,0.0,0.0,0.0,0.010101010101010229,0.0,0.0,0.0,0.0,0.0,0.03255249089156306,0.006968641114982667,0.0073260073260074205,0.0,0.032507078140472156,0.7302751980678224,0.008953198580039949,0.0,0.0,0.008391360529400342,0.04954231886930878,0.017291066282420883,0.0
368,0.972,0.972,0.912,15,0.978,0.978,0.93,3.0,0.352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06335679100523142,0.0,0.0,0.0,0.0,0.0,0.020862774510487212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048285856198674,0.7974183738317109,0.0,0.0,0.0,0.0,0.07007620445389655,0.0,0.0
369,1.0,1.0,0.924,37,1.0,1.0,0.939,4.0,0.516,,0.0,0.05490327273654177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015804196130532716,0.0,0.0,0.01532704761782527,0.014617859273667448,0.0,0.0,0.0,0.0,0.02750491159135596,0.6733423507271968,0.013410545565376563,0.0,0.0,0.015037921827513543,0.0,0.008903741495446713,0.16114815303454316,0.0,0.0
370,1.0,1.0,0.942,37,1.0,1.0,0.954,4.421052631578948,0.473,,1.0658141036401642e-17,0.0,0.015042567479024162,0.0,0.0,0.0,0.007623888182973364,0.05345171442402074,0.0,0.0,0.0,0.0,0.0,0.0,0.02355888758344749,0.0,0.0,0.03826521315545934,0.0,0.011870797481874359,0.0,0.026236103985652823,0.7173308106495351,0.016834722925401033,0.013213540226214154,0.0,0.0,0.07657175390639748,0.0,0.0
